Time,Input,Angle
4.110000133514404,0.005034744739532471,-1.7278759479522705
4.119999885559082,0.005034744739532471,-1.7749998569488525
4.130000114440918,0.005034744739532471,-1.8221237659454346
4.139999866485596,0.005034744739532471,-1.8692476749420166
4.150000095367432,0.005034744739532471,-1.9006636142730713
4.159999847412109,0.005034744739532471,-1.9477874040603638
4.170000076293945,0.005034744739532471,-1.9949113130569458
4.179999828338623,0.005034744739532471,-2.02632737159729
4.190000057220459,0.005034744739532471,-2.073451042175293
4.199999809265137,0.005034744739532471,-2.1048669815063477
4.210000038146973,-0.001760208630003035,-2.1519908905029297
4.21999979019165,-0.001760208630003035,-2.1834068298339844
4.230000019073486,-0.001760208630003035,-2.2305307388305664
4.239999771118164,-0.001760208630003035,-2.261946678161621
4.25,-0.001760208630003035,-2.293362617492676
4.260000228881836,-0.001760208630003035,-2.340486526489258
4.269999980926514,-0.001760208630003035,-2.3719024658203125
4.28000020980835,-0.001760208630003035,-2.403318405151367
4.289999961853027,-0.001760208630003035,-2.434734344482422
4.300000190734863,-0.001760208630003035,-2.4661502838134766
4.309999942779541,0.018106091767549515,-2.4975662231445312
4.320000171661377,0.018106091767549515,-2.528982162475586
4.329999923706055,0.018106091767549515,-2.5446901321411133
4.340000152587891,0.018106091767549515,-2.576106071472168
4.349999904632568,0.018106091767549515,-2.5918140411376953
4.360000133514404,0.018106091767549515,-2.62322998046875
4.369999885559082,0.018106091767549515,-2.6389377117156982
4.380000114440918,0.018106091767549515,-2.6546456813812256
4.389999866485596,0.018106091767549515,-2.670353651046753
4.400000095367432,0.018106091767549515,-2.6860616207122803
4.409999847412109,0.006929480936378241,-2.6860616207122803
4.420000076293945,0.006929480936378241,-2.7017695903778076
4.429999828338623,0.006929480936378241,-2.717477560043335
4.440000057220459,0.006929480936378241,-2.717477560043335
4.449999809265137,0.006929480936378241,-2.7331855297088623
4.460000038146973,0.006929480936378241,-2.7331855297088623
4.46999979019165,0.006929480936378241,-2.7488934993743896
4.480000019073486,0.006929480936378241,-2.7488934993743896
4.489999771118164,0.006929480936378241,-2.7488934993743896
4.5,0.006929480936378241,-2.764601469039917
4.510000228881836,0.050055038183927536,-2.764601469039917
4.519999980926514,0.050055038183927536,-2.764601469039917
4.53000020980835,0.050055038183927536,-2.7488934993743896
4.539999961853027,0.050055038183927536,-2.7488934993743896
4.550000190734863,0.050055038183927536,-2.7331855297088623
4.559999942779541,0.050055038183927536,-2.717477560043335
4.570000171661377,0.050055038183927536,-2.7017695903778076
4.579999923706055,0.050055038183927536,-2.6860616207122803
4.590000152587891,0.050055038183927536,-2.670353651046753
4.599999904632568,0.050055038183927536,-2.6389377117156982
4.610000133514404,0.05247229337692261,-2.6075220108032227
4.619999885559082,0.05247229337692261,-2.5918140411376953
4.630000114440918,0.05247229337692261,-2.5603981018066406
4.639999866485596,0.05247229337692261,-2.528982162475586
4.650000095367432,0.05247229337692261,-2.481858253479004
4.659999847412109,0.05247229337692261,-2.450442314147949
4.670000076293945,0.05247229337692261,-2.4190263748168945
4.679999828338623,0.05247229337692261,-2.3719024658203125
4.690000057220459,0.05247229337692261,-2.340486526489258
4.699999809265137,0.05247229337692261,-2.293362617492676
4.710000038146973,0.011719333939254284,-2.2462387084960938
4.71999979019165,0.011719333939254284,-2.1991147994995117
4.730000019073486,0.011719333939254284,-2.167698860168457
4.739999771118164,0.011719333939254284,-2.120574951171875
4.75,0.011719333939254284,-2.0891590118408203
4.760000228881836,0.011719333939254284,-2.0420353412628174
4.769999980926514,0.011719333939254284,-2.0106194019317627
4.78000020980835,0.011719333939254284,-1.9634953737258911
4.789999961853027,0.011719333939254284,-1.9320794343948364
4.800000190734863,0.011719333939254284,-1.9006636142730713
4.809999942779541,-0.09357957541942596,-1.8692476749420166
4.820000171661377,-0.09357957541942596,-1.837831735610962
4.829999923706055,-0.09357957541942596,-1.8221237659454346
4.840000152587891,-0.09357957541942596,-1.8221237659454346
4.849999904632568,-0.09357957541942596,-1.8221237659454346
4.860000133514404,-0.09357957541942596,-1.837831735610962
4.869999885559082,-0.09357957541942596,-1.8535397052764893
4.880000114440918,-0.09357957541942596,-1.8692476749420166
4.889999866485596,-0.09357957541942596,-1.9006636142730713
