Input,Angle,Speed
-0.10000000149011612,-121.35972595214844,-21.862266540527344
-0.10000000149011612,-121.61105346679688,-21.274608612060547
-0.10000000149011612,-121.87808990478516,-20.65938949584961
0.10000000149011612,-122.1451187133789,-20.014509201049805
0.10000000149011612,-122.39644622802734,-19.345172882080078
0.10000000149011612,-122.63207244873047,-18.649658203125
0.10000000149011612,-122.86769104003906,-17.930675506591797
0.10000000149011612,-123.07189178466797,-17.18647575378418
0.10000000149011612,-123.26039123535156,-16.422603607177734
0.10000000149011612,-123.44888305664062,-15.635505676269531
0.10000000149011612,-123.60596466064453,-14.82852840423584
0.10000000149011612,-123.76304626464844,-14.00728988647461
0.10000000149011612,-123.90441131591797,-13.168306350708008
0.10000000149011612,-124.03007507324219,-12.312844276428223
0.10000000149011612,-124.14002990722656,-11.44690990447998
0.10000000149011612,-124.24999237060547,-10.569509506225586
0.10000000149011612,-124.32852935791016,-9.681890487670898
0.10000000149011612,-124.40706634521484,-8.785754203796387
0.10000000149011612,-124.48561096191406,-7.885021209716797
0.10000000149011612,-124.53273010253906,-6.978702545166016
0.10000000149011612,-124.5798568725586,-6.068370342254639
0.10000000149011612,-124.61127471923828,-5.160278797149658
0.10000000149011612,-124.64268493652344,-4.251493453979492
0.10000000149011612,-124.64268493652344,-3.345874309539795
0.10000000149011612,-124.65839385986328,-2.4448165893554688
0.10000000149011612,-124.64268493652344,-1.5501080751419067
0.10000000149011612,-124.62698364257812,-0.665682852268219
0.10000000149011612,-124.61127471923828,0.21163886785507202
0.10000000149011612,-124.5798568725586,1.0757944583892822
0.10000000149011612,-124.53273010253906,1.9253586530685425
0.10000000149011612,-124.48561096191406,2.7610514163970947
0.10000000149011612,-124.43848419189453,3.579366683959961
0.10000000149011612,-124.37565612792969,4.3814697265625
0.10000000149011612,-124.31282043457031,5.1614556312561035
0.10000000149011612,-124.23428344726562,5.922725200653076
0.10000000149011612,-124.17144775390625,6.659501552581787
0.10000000149011612,-124.09291076660156,7.373203754425049
0.10000000149011612,-123.99866485595703,8.063207626342773
0.10000000149011612,-123.90441131591797,8.726492881774902
0.10000000149011612,-123.81016540527344,9.364768981933594
0.10000000149011612,-123.7159194946289,9.977740287780762
0.10000000149011612,-123.60596466064453,10.560613632202148
0.10000000149011612,-123.49600982666016,11.117975234985352
0.10000000149011612,-123.38605499267578,11.649940490722656
0.10000000149011612,-123.26039123535156,12.1546630859375
0.10000000149011612,-123.15042877197266,12.630465507507324
0.10000000149011612,-123.02476501464844,13.082594871520996
0.10000000149011612,-122.8833999633789,13.509740829467773
0.10000000149011612,-122.75773620605469,13.915427207946777
0.10000000149011612,-122.61636352539062,14.296276092529297
0.10000000149011612,-122.47499084472656,14.65625286102295
0.10000000149011612,-122.3336181640625,14.997424125671387
0.10000000149011612,-122.1765365600586,15.319605827331543
0.10000000149011612,-122.03516387939453,15.627490043640137
0.10000000149011612,-121.87808990478516,15.923906326293945
0.10000000149011612,-121.72100830078125,16.211605072021484
0.10000000149011612,-121.5482177734375,16.488636016845703
0.10000000149011612,-121.39114379882812,16.75581169128418
0.10000000149011612,-121.21835327148438,17.013845443725586
0.10000000149011612,-121.06127166748047,17.262971878051758
0.10000000149011612,-120.88848876953125,17.50580596923828
0.10000000149011612,-120.69998931884766,17.740217208862305
0.10000000149011612,-120.5271987915039,17.968570709228516
0.10000000149011612,-120.35441589355469,18.188831329345703
0.10000000149011612,-120.1659164428711,18.4034481048584
0.10000000149011612,-119.97742462158203,18.610078811645508
0.10000000149011612,-119.78892517089844,18.813344955444336
0.10000000149011612,-119.61614227294922,19.008440017700195
0.10000000149011612,-119.41193389892578,19.199634552001953
0.10000000149011612,-119.22344207763672,19.386754989624023
0.10000000149011612,-119.03494262695312,19.569442749023438
0.10000000149011612,-118.83074188232422,19.747142791748047
0.10000000149011612,-118.64225006103516,19.919462203979492
0.10000000149011612,-118.43804168701172,20.08828353881836
0.10000000149011612,-118.23384094238281,20.252779006958008
0.10000000149011612,-118.04534149169922,20.414392471313477
0.10000000149011612,-117.82543182373047,20.570083618164062
0.10000000149011612,-117.6369400024414,20.72119140625
0.10000000149011612,-117.41702270507812,20.871307373046875
0.10000000149011612,-117.21282196044922,21.01703643798828
0.10000000149011612,-117.00862121582031,21.1572265625
0.10000000149011612,-116.78870391845703,21.29296112060547
0.10000000149011612,-116.58450317382812,21.425416946411133
0.10000000149011612,-116.36459350585938,21.555522918701172
0.10000000149011612,-116.16038513183594,21.681812286376953
0.10000000149011612,-115.94047546386719,21.802919387817383
0.10000000149011612,-115.72056579589844,21.922191619873047
0.10000000149011612,-115.50065612792969,22.038454055786133
0.10000000149011612,-115.2807388305664,22.150249481201172
0.10000000149011612,-115.06082916259766,22.258337020874023
0.10000000149011612,-114.8409194946289,22.36355209350586
0.10000000149011612,-114.60530090332031,22.466814041137695
0.10000000149011612,-114.38539123535156,22.564496994018555
0.10000000149011612,-114.16547393798828,22.659793853759766
0.10000000149011612,-113.92985534667969,22.753477096557617
0.10000000149011612,-113.6942367553711,22.843894958496094
0.10000000149011612,-113.47432708740234,22.934091567993164
0.10000000149011612,-113.23870849609375,23.020431518554688
0.10000000149011612,-113.018798828125,23.103599548339844
0.10000000149011612,-112.78317260742188,23.186466217041016
0.10000000149011612,-112.54755401611328,23.26734161376953
0.10000000149011612,-112.31193542480469,23.34673309326172
0.10000000149011612,-112.0763168334961,23.423072814941406
0.10000000149011612,-111.8406982421875,23.49697494506836
0.10000000149011612,-111.6050796508789,23.571237564086914
0.10000000149011612,-111.38516998291016,23.64409065246582
0.10000000149011612,-111.14955139160156,23.715957641601562
0.10000000149011612,-110.89822387695312,23.78267478942871
0.10000000149011612,-110.66259765625,23.849374771118164
0.10000000149011612,-110.4269790649414,23.914113998413086
0.10000000149011612,-110.19136047363281,23.979623794555664
0.10000000149011612,-109.95574188232422,24.041933059692383
0.10000000149011612,-109.72012329101562,24.101369857788086
0.10000000149011612,-109.46879577636719,24.160423278808594
0.10000000149011612,-109.2331771850586,24.217369079589844
0.10000000149011612,-108.98184967041016,24.272647857666016
0.10000000149011612,-108.74623107910156,24.326370239257812
0.10000000149011612,-108.49490356445312,24.37655258178711
0.10000000149011612,-108.25928497314453,24.428367614746094
0.10000000149011612,-108.0079574584961,24.47527503967285
0.10000000149011612,-107.7723388671875,24.522146224975586
0.10000000149011612,-107.52101135253906,24.567123413085938
0.10000000149011612,-107.26968383789062,24.610517501831055
0.10000000149011612,-107.01835632324219,24.65266227722168
0.10000000149011612,-106.7827377319336,24.69392204284668
0.10000000149011612,-106.53141021728516,24.732196807861328
0.10000000149011612,-106.28008270263672,24.77252960205078
0.10000000149011612,-106.02875518798828,24.810386657714844
0.10000000149011612,-105.79312896728516,24.8483829498291
0.10000000149011612,-105.54180145263672,24.88453483581543
0.10000000149011612,-105.29048156738281,24.919015884399414
0.10000000149011612,-105.03915405273438,24.95451545715332
0.10000000149011612,-104.78782653808594,24.98663330078125
0.10000000149011612,-104.55220031738281,25.020238876342773
0.10000000149011612,-104.30087280273438,25.053110122680664
0.10000000149011612,-104.04954528808594,25.085552215576172
0.10000000149011612,-103.7982177734375,25.117895126342773
0.10000000149011612,-103.54689025878906,25.14799690246582
0.10000000149011612,-103.29556274414062,25.178356170654297
0.10000000149011612,-103.04423522949219,25.206865310668945
0.10000000149011612,-102.79291534423828,25.236068725585938
0.10000000149011612,-102.54158782958984,25.263900756835938
0.10000000149011612,-102.27455139160156,25.288314819335938
0.10000000149011612,-102.02322387695312,25.31401824951172
0.10000000149011612,-101.77189636230469,25.338991165161133
0.10000000149011612,-101.52056884765625,25.363359451293945
0.10000000149011612,-101.26924133300781,25.384767532348633
0.10000000149011612,-101.00220489501953,25.405855178833008
0.10000000149011612,-100.7508773803711,25.42678451538086
0.10000000149011612,-100.49954986572266,25.447731018066406
0.10000000149011612,-100.24822235107422,25.468889236450195
0.10000000149011612,-99.99689483642578,25.487977981567383
0.10000000149011612,-99.7298583984375,25.50735092163086
0.10000000149011612,-99.47853088378906,25.524744033813477
0.10000000149011612,-99.22720336914062,25.54253387451172
0.10000000149011612,-98.97587585449219,25.558483123779297
0.10000000149011612,-98.72454833984375,25.577495574951172
0.10000000149011612,-98.45751190185547,25.595247268676758
0.10000000149011612,-98.20618438720703,25.61168670654297
0.10000000149011612,-97.9548568725586,25.62677001953125
0.10000000149011612,-97.70352935791016,25.642955780029297
0.10000000149011612,-97.43649291992188,25.658100128173828
0.10000000149011612,-97.18516540527344,25.67255973815918
0.10000000149011612,-96.933837890625,25.688840866088867
0.10000000149011612,-96.66680908203125,25.70233726501465
0.10000000149011612,-96.41548156738281,25.715566635131836
0.10000000149011612,-96.16415405273438,25.728559494018555
0.10000000149011612,-95.8971176147461,25.74135398864746
0.10000000149011612,-95.64579010009766,25.751863479614258
0.10000000149011612,-95.37875366210938,25.76476287841797
0.10000000149011612,-95.12742614746094,25.775489807128906
0.10000000149011612,-94.86038970947266,25.786605834960938
0.10000000149011612,-94.60906219482422,25.798185348510742
0.10000000149011612,-94.34202575683594,25.807815551757812
0.10000000149011612,-94.0906982421875,25.817712783813477
0.10000000149011612,-93.82366180419922,25.827970504760742
0.10000000149011612,-93.57233428955078,25.836563110351562
0.10000000149011612,-93.32100677490234,25.845722198486328
0.10000000149011612,-93.0539779663086,25.85306739807129
0.10000000149011612,-92.80265045166016,25.863338470458984
0.10000000149011612,-92.53561401367188,25.87204933166504
0.10000000149011612,-92.28428649902344,25.881473541259766
0.10000000149011612,-92.01725006103516,25.889266967773438
0.10000000149011612,-91.76592254638672,25.895580291748047
0.10000000149011612,-91.51459503173828,25.905193328857422
0.10000000149011612,-91.24755859375,25.91365623474121
0.10000000149011612,-90.99623107910156,25.92328453063965
0.10000000149011612,-90.72919464111328,25.93177604675293
0.10000000149011612,-90.47786712646484,25.93932342529297
0.10000000149011612,-90.21083068847656,25.94825553894043
0.10000000149011612,-89.95950317382812,25.956279754638672
0.10000000149011612,-89.69246673583984,25.963607788085938
0.10000000149011612,-89.4254379272461,25.97044563293457
0.10000000149011612,-89.17411041259766,25.976634979248047
0.10000000149011612,-88.90707397460938,25.982013702392578
0.10000000149011612,-88.65574645996094,25.986787796020508
0.10000000149011612,-88.38871002197266,25.993297576904297
0.10000000149011612,-88.12167358398438,25.999263763427734
0.10000000149011612,-87.87034606933594,26.002412796020508
0.10000000149011612,-87.60330963134766,26.007217407226562
0.10000000149011612,-87.35198211669922,26.01140022277832
0.10000000149011612,-87.08494567871094,26.015186309814453
0.10000000149011612,-86.8336181640625,26.020933151245117
0.10000000149011612,-86.56658935546875,26.023887634277344
0.10000000149011612,-86.31526184082031,26.02854347229004
0.10000000149011612,-86.04822540283203,26.03264808654785
0.10000000149011612,-85.7968978881836,26.03645133972168
0.10000000149011612,-85.52986145019531,26.042335510253906
0.10000000149011612,-85.27853393554688,26.04557228088379
0.10000000149011612,-85.0114974975586,26.048545837402344
0.10000000149011612,-84.76016998291016,26.053647994995117
0.10000000149011612,-84.49313354492188,26.058650970458984
0.10000000149011612,-84.2260971069336,26.061338424682617
0.10000000149011612,-83.97476959228516,26.066234588623047
0.10000000149011612,-83.70773315429688,26.07112693786621
0.10000000149011612,-83.44070434570312,26.07379913330078
0.10000000149011612,-83.18937683105469,26.076656341552734
0.10000000149011612,-82.9223403930664,26.08210563659668
0.10000000149011612,-82.65530395507812,26.085439682006836
0.10000000149011612,-82.40397644042969,26.089073181152344
0.10000000149011612,-82.1369400024414,26.09078598022461
0.10000000149011612,-81.86990356445312,26.095115661621094
0.10000000149011612,-81.61857604980469,26.09735107421875
0.10000000149011612,-81.3515396118164,26.102033615112305
0.10000000149011612,-81.10021209716797,26.104459762573242
0.10000000149011612,-80.83317565917969,26.107044219970703
0.10000000149011612,-80.56614685058594,26.109708786010742
0.10000000149011612,-80.3148193359375,26.11237335205078
0.10000000149011612,-80.04778289794922,26.115331649780273
0.10000000149011612,-79.79645538330078,26.11851692199707
0.10000000149011612,-79.5294189453125,26.12186050415039
0.10000000149011612,-79.27809143066406,26.123167037963867
0.10000000149011612,-79.01105499267578,26.126996994018555
0.10000000149011612,-78.7440185546875,26.128664016723633
0.10000000149011612,-78.49269104003906,26.130599975585938
0.10000000149011612,-78.22565460205078,26.13524055480957
0.10000000149011612,-77.97432708740234,26.137916564941406
0.10000000149011612,-77.70729064941406,26.141075134277344
0.10000000149011612,-77.44026184082031,26.144664764404297
0.10000000149011612,-77.18893432617188,26.148643493652344
0.10000000149011612,-76.9218978881836,26.150840759277344
0.10000000149011612,-76.65486145019531,26.153701782226562
0.10000000149011612,-76.38782501220703,26.155046463012695
0.10000000149011612,-76.1364974975586,26.156949996948242
0.10000000149011612,-75.86946105957031,26.15935516357422
0.10000000149011612,-75.60242462158203,26.160078048706055
0.10000000149011612,-75.3510971069336,26.16368865966797
0.10000000149011612,-75.08406066894531,26.16551399230957
0.10000000149011612,-74.81703186035156,26.16550064086914
0.10000000149011612,-74.56570434570312,26.168216705322266
0.10000000149011612,-74.29866790771484,26.168987274169922
0.10000000149011612,-74.03163146972656,26.170255661010742
0.10000000149011612,-73.78030395507812,26.171974182128906
0.10000000149011612,-73.51326751708984,26.174095153808594
0.10000000149011612,-73.2619400024414,26.176584243774414
0.10000000149011612,-72.99490356445312,26.179407119750977
0.10000000149011612,-72.72786712646484,26.180402755737305
0.10000000149011612,-72.4765396118164,26.18416404724121
0.10000000149011612,-72.20951080322266,26.1860408782959
0.10000000149011612,-71.94247436523438,26.188507080078125
0.10000000149011612,-71.69114685058594,26.189403533935547
0.10000000149011612,-71.42411041259766,26.193330764770508
0.10000000149011612,-71.15707397460938,26.19564437866211
0.10000000149011612,-70.90574645996094,26.196321487426758
0.10000000149011612,-70.63871002197266,26.19995880126953
0.10000000149011612,-70.37167358398438,26.20191192626953
0.10000000149011612,-70.1046371459961,26.20216178894043
0.10000000149011612,-69.85330963134766,26.203166961669922
0.10000000149011612,-69.5862808227539,26.20490074157715
0.10000000149011612,-69.31924438476562,26.204837799072266
0.10000000149011612,-69.05220794677734,26.205442428588867
0.10000000149011612,-68.8008804321289,26.204553604125977
0.10000000149011612,-68.53384399414062,26.20425796508789
0.10000000149011612,-68.28251647949219,26.20452308654785
0.10000000149011612,-68.0154800415039,26.20318603515625
0.10000000149011612,-67.74844360351562,26.204835891723633
0.10000000149011612,-67.49711608886719,26.20482635498047
0.10000000149011612,-67.2300796508789,26.20526123046875
0.10000000149011612,-66.96305084228516,26.206117630004883
0.10000000149011612,-66.71172332763672,26.205245971679688
0.10000000149011612,-66.44468688964844,26.207252502441406
0.10000000149011612,-66.17765045166016,26.207500457763672
0.10000000149011612,-65.92632293701172,26.20847511291504
0.10000000149011612,-65.65928649902344,26.208032608032227
0.10000000149011612,-65.39225006103516,26.208288192749023
0.10000000149011612,-65.14092254638672,26.209226608276367
0.10000000149011612,-64.87388610839844,26.208709716796875
0.10000000149011612,-64.60684967041016,26.21135139465332
0.10000000149011612,-64.35552215576172,26.2125244140625
0.10000000149011612,-64.08849334716797,26.21222496032715
0.10000000149011612,-63.82145309448242,26.212936401367188
0.10000000149011612,-63.554420471191406,26.212514877319336
0.10000000149011612,-63.287384033203125,26.213069915771484
0.10000000149011612,-63.03605651855469,26.21209144592285
0.10000000149011612,-62.769020080566406,26.21204948425293
0.10000000149011612,-62.50198745727539,26.21292495727539
0.10000000149011612,-62.25065994262695,26.212209701538086
0.10000000149011612,-61.98362350463867,26.21237564086914
0.10000000149011612,-61.71658706665039,26.213407516479492
0.10000000149011612,-61.46525955200195,26.21279525756836
0.10000000149011612,-61.19822311401367,26.2130184173584
0.10000000149011612,-60.931190490722656,26.214059829711914
0.10000000149011612,-60.67986297607422,26.21341323852539
0.10000000149011612,-60.41282653808594,26.21569061279297
0.10000000149011612,-60.1614990234375,26.21626853942871
0.10000000149011612,-59.89446258544922,26.21763801574707
0.10000000149011612,-59.6274299621582,26.219802856445312
0.10000000149011612,-59.376102447509766,26.22027015686035
0.10000000149011612,-59.109066009521484,26.22153663635254
0.10000000149011612,-58.8420295715332,26.221473693847656
0.10000000149011612,-58.57499313354492,26.222206115722656
0.10000000149011612,-58.32366943359375,26.22373390197754
0.10000000149011612,-58.05663299560547,26.223928451538086
0.10000000149011612,-57.78959655761719,26.22278594970703
0.10000000149011612,-57.53826904296875,26.22492218017578
0.10000000149011612,-57.27123260498047,26.225711822509766
0.10000000149011612,-57.00419998168945,26.225154876708984
0.10000000149011612,-56.73716354370117,26.225370407104492
0.10000000149011612,-56.485836029052734,26.226350784301758
0.10000000149011612,-56.21879959106445,26.225963592529297
0.10000000149011612,-55.95176696777344,26.226329803466797
0.10000000149011612,-55.684730529785156,26.22494888305664
0.10000000149011612,-55.43340301513672,26.224300384521484
0.10000000149011612,-55.16636657714844,26.224376678466797
0.10000000149011612,-54.899330139160156,26.225175857543945
0.10000000149011612,-54.64800262451172,26.22456932067871
0.10000000149011612,-54.3809700012207,26.224685668945312
0.10000000149011612,-54.129642486572266,26.22552490234375
0.10000000149011612,-53.862606048583984,26.224960327148438
0.10000000149011612,-53.5955696105957,26.22512435913086
0.10000000149011612,-53.344242095947266,26.226016998291016
0.10000000149011612,-53.07720947265625,26.22551727294922
0.10000000149011612,-52.81017303466797,26.225757598876953
0.10000000149011612,-52.54313659667969,26.226743698120117
0.10000000149011612,-52.29180908203125,26.226356506347656
0.10000000149011612,-52.02477264404297,26.224594116210938
0.10000000149011612,-51.75774002075195,26.22608184814453
0.10000000149011612,-51.506412506103516,26.22620391845703
0.10000000149011612,-51.239376068115234,26.224960327148438
0.10000000149011612,-50.97233963012695,26.224849700927734
0.10000000149011612,-50.70530700683594,26.225868225097656
0.10000000149011612,-50.438270568847656,26.225526809692383
0.10000000149011612,-50.18694305419922,26.223817825317383
0.10000000149011612,-49.91990661621094,26.222864151000977
0.10000000149011612,-49.652870178222656,26.222654342651367
0.10000000149011612,-49.40154266357422,26.221054077148438
0.10000000149011612,-49.1345100402832,26.220184326171875
0.10000000149011612,-48.86747360229492,26.22003936767578
0.10000000149011612,-48.616146087646484,26.218488693237305
0.10000000149011612,-48.3491096496582,26.217653274536133
0.10000000149011612,-48.08207702636719,26.217531204223633
0.10000000149011612,-47.83074951171875,26.21812629699707
0.10000000149011612,-47.56371307373047,26.216951370239258
0.10000000149011612,-47.31238555908203,26.216503143310547
0.10000000149011612,-47.04534912109375,26.21465492248535
0.10000000149011612,-46.778316497802734,26.21603775024414
0.10000000149011612,-46.5269889831543,26.216035842895508
0.10000000149011612,-46.259952545166016,26.21466064453125
0.10000000149011612,-45.992916107177734,26.216543197631836
0.10000000149011612,-45.72587966918945,26.217073440551758
0.10000000149011612,-45.474552154541016,26.216264724731445
0.10000000149011612,-45.20751953125,26.2141170501709
0.10000000149011612,-44.94048309326172,26.215251922607422
0.10000000149011612,-44.67344665527344,26.21505355834961
0.10000000149011612,-44.422119140625,26.213523864746094
0.10000000149011612,-44.155086517333984,26.215290069580078
0.10000000149011612,-43.8880500793457,26.215734481811523
0.10000000149011612,-43.636722564697266,26.214866638183594
0.10000000149011612,-43.369686126708984,26.214815139770508
0.10000000149011612,-43.1026496887207,26.2155818939209
0.10000000149011612,-42.851322174072266,26.21504020690918
0.10000000149011612,-42.58428955078125,26.21532440185547
0.10000000149011612,-42.31725311279297,26.213939666748047
0.10000000149011612,-42.06592559814453,26.213375091552734
0.10000000149011612,-41.79888916015625,26.213634490966797
0.10000000149011612,-41.531856536865234,26.21222496032715
0.10000000149011612,-41.2805290222168,26.21377182006836
0.10000000149011612,-41.013492584228516,26.213665008544922
0.10000000149011612,-40.746456146240234,26.214414596557617
0.10000000149011612,-40.4951286315918,26.216033935546875
0.10000000149011612,-40.228092193603516,26.216049194335938
0.10000000149011612,-39.9610595703125,26.216970443725586
0.10000000149011612,-39.70973205566406,26.21668243408203
0.10000000149011612,-39.44269561767578,26.21732521057129
0.10000000149011612,-39.1756591796875,26.216413497924805
0.10000000149011612,-38.908626556396484,26.216447830200195
0.10000000149011612,-38.65729904174805,26.217439651489258
0.10000000149011612,-38.390262603759766,26.216903686523438
0.10000000149011612,-38.123226165771484,26.217342376708984
0.10000000149011612,-37.8561897277832,26.21877098083496
0.10000000149011612,-37.604862213134766,26.218704223632812
0.10000000149011612,-37.33782958984375,26.217151641845703
0.10000000149011612,-37.07079315185547,26.21623992919922
0.10000000149011612,-36.81946563720703,26.21596908569336
0.10000000149011612,-36.55242919921875,26.214214324951172
0.10000000149011612,-36.285396575927734,26.213104248046875
0.10000000149011612,-36.0340690612793,26.212644577026367
0.10000000149011612,-35.767032623291016,26.212841033935547
0.10000000149011612,-35.499996185302734,26.211212158203125
0.10000000149011612,-35.2486686706543,26.21026039123535
0.10000000149011612,-34.98163604736328,26.20999526977539
0.10000000149011612,-34.730308532714844,26.207937240600586
0.10000000149011612,-34.46327209472656,26.20659065246582
0.10000000149011612,-34.19623565673828,26.205965042114258
0.10000000149011612,-33.92919921875,26.206079483032227
0.10000000149011612,-33.67787170410156,26.20482635498047
0.10000000149011612,-33.41083908081055,26.20435333251953
0.10000000149011612,-33.143802642822266,26.204679489135742
0.10000000149011612,-32.89247512817383,26.203697204589844
0.10000000149011612,-32.62543869018555,26.2014217376709
0.10000000149011612,-32.35840606689453,26.199989318847656
0.10000000149011612,-32.09136962890625,26.19940948486328
0.10000000149011612,-31.840042114257812,26.19756317138672
0.10000000149011612,-31.57300567626953,26.196592330932617
0.10000000149011612,-31.305971145629883,26.19400405883789
0.10000000149011612,-31.054643630981445,26.192298889160156
0.10000000149011612,-30.787607192993164,26.19148063659668
0.10000000149011612,-30.520572662353516,26.189062118530273
0.10000000149011612,-30.269245147705078,26.187543869018555
0.10000000149011612,-30.00221061706543,26.18692970275879
0.10000000149011612,-29.73517417907715,26.184736251831055
0.10000000149011612,-29.48384666442871,26.18559455871582
0.10000000149011612,-29.216812133789062,26.184900283813477
0.10000000149011612,-28.94977569580078,26.184799194335938
0.10000000149011612,-28.698448181152344,26.18531036376953
0.10000000149011612,-28.431413650512695,26.184329986572266
0.10000000149011612,-28.180086135864258,26.184005737304688
0.10000000149011612,-27.91305160522461,26.184356689453125
0.10000000149011612,-27.646015167236328,26.183277130126953
0.10000000149011612,-27.39468765258789,26.18291664123535
0.10000000149011612,-27.127653121948242,26.183292388916016
0.10000000149011612,-26.86061668395996,26.182302474975586
0.10000000149011612,-26.593582153320312,26.182092666625977
0.10000000149011612,-26.342254638671875,26.18268585205078
0.10000000149011612,-26.075218200683594,26.181978225708008
0.10000000149011612,-25.808183670043945,26.179981231689453
0.10000000149011612,-25.556856155395508,26.178834915161133
0.10000000149011612,-25.28982162475586,26.178546905517578
0.10000000149011612,-25.022785186767578,26.17913246154785
0.10000000149011612,-24.77145767211914,26.178115844726562
0.10000000149011612,-24.504423141479492,26.175504684448242
0.10000000149011612,-24.23738670349121,26.17593002319336
0.10000000149011612,-23.986059188842773,26.174779891967773
0.10000000149011612,-23.719024658203125,26.174198150634766
0.10000000149011612,-23.451988220214844,26.174198150634766
0.10000000149011612,-23.20066261291504,26.174800872802734
0.10000000149011612,-22.933626174926758,26.17353630065918
0.10000000149011612,-22.68229866027832,26.172916412353516
0.10000000149011612,-22.415264129638672,26.17296028137207
0.10000000149011612,-22.14822769165039,26.171194076538086
0.10000000149011612,-21.896900177001953,26.172266006469727
0.10000000149011612,-21.629865646362305,26.171579360961914
0.10000000149011612,-21.362829208374023,26.17165756225586
0.10000000149011612,-21.111501693725586,26.17253303527832
0.10000000149011612,-20.844467163085938,26.17173957824707
0.10000000149011612,-20.57743263244629,26.16930389404297
0.10000000149011612,-20.32610511779785,26.16986846923828
0.10000000149011612,-20.05906867980957,26.168832778930664
0.10000000149011612,-19.792034149169922,26.166221618652344
0.10000000149011612,-19.52499771118164,26.166675567626953
0.10000000149011612,-19.273670196533203,26.16559600830078
0.10000000149011612,-19.006635665893555,26.165136337280273
0.10000000149011612,-18.739599227905273,26.16282081604004
0.10000000149011612,-18.48827362060547,26.161163330078125
0.10000000149011612,-18.221237182617188,26.16018295288086
0.10000000149011612,-17.95420265197754,26.15740203857422
0.10000000149011612,-17.7028751373291,26.1574649810791
0.10000000149011612,-17.43583869934082,26.155771255493164
0.10000000149011612,-17.168804168701172,26.154478073120117
0.10000000149011612,-16.917476654052734,26.153610229492188
0.10000000149011612,-16.650440216064453,26.15106773376465
0.10000000149011612,-16.399112701416016,26.14900016784668
0.10000000149011612,-16.132078170776367,26.147430419921875
0.10000000149011612,-15.88075065612793,26.14638900756836
0.10000000149011612,-15.613715171813965,26.143409729003906
0.10000000149011612,-15.3466796875,26.143144607543945
0.10000000149011612,-15.095353126525879,26.141006469726562
0.10000000149011612,-14.828317642211914,26.139524459838867
0.10000000149011612,-14.56128215789795,26.13873291015625
0.10000000149011612,-14.309954643249512,26.136173248291016
0.10000000149011612,-14.042919158935547,26.13437271118164
0.10000000149011612,-13.775883674621582,26.13336181640625
0.10000000149011612,-13.524556159973145,26.130680084228516
0.10000000149011612,-13.25752067565918,26.12635040283203
0.10000000149011612,-12.990485191345215,26.125015258789062
0.10000000149011612,-12.723450660705566,26.122074127197266
0.10000000149011612,-12.472123146057129,26.119680404663086
0.10000000149011612,-12.205087661743164,26.11785888671875
0.10000000149011612,-11.953760147094727,26.116640090942383
0.10000000149011612,-11.686724662780762,26.113557815551758
0.10000000149011612,-11.419689178466797,26.111129760742188
0.10000000149011612,-11.16836166381836,26.10938262939453
0.10000000149011612,-10.901326179504395,26.10584831237793
0.10000000149011612,-10.649998664855957,26.10517120361328
0.10000000149011612,-10.382964134216309,26.102760314941406
0.10000000149011612,-10.131636619567871,26.10077476501465
0.10000000149011612,-9.864601135253906,26.099241256713867
0.10000000149011612,-9.597565650939941,26.098194122314453
0.10000000149011612,-9.346238136291504,26.097673416137695
0.10000000149011612,-9.079202651977539,26.097721099853516
0.10000000149011612,-8.827875137329102,26.095884323120117
0.10000000149011612,-8.560839653015137,26.094697952270508
0.10000000149011612,-8.293804168701172,26.09419822692871
0.10000000149011612,-8.04247760772705,26.0919246673584
0.10000000149011612,-7.775441646575928,26.09040641784668
0.10000000149011612,-7.508406639099121,26.089675903320312
0.10000000149011612,-7.257079124450684,26.087268829345703
0.10000000149011612,-6.990043640136719,26.087841033935547
0.10000000149011612,-6.723008155822754,26.086801528930664
0.10000000149011612,-6.471680641174316,26.08418083190918
0.10000000149011612,-6.20464563369751,26.082130432128906
0.10000000149011612,-5.953318119049072,26.08066749572754
0.10000000149011612,-5.686282634735107,26.079816818237305
0.10000000149011612,-5.419247150421143,26.077104568481445
0.10000000149011612,-5.167920112609863,26.077180862426758
0.10000000149011612,-4.900884628295898,26.0754451751709
0.10000000149011612,-4.649557113647461,26.074052810668945
0.10000000149011612,-4.382521629333496,26.073028564453125
0.10000000149011612,-4.131194114685059,26.072399139404297
0.10000000149011612,-3.864158868789673,26.069698333740234
0.10000000149011612,-3.597123622894287,26.0695743560791
0.10000000149011612,-3.3457961082458496,26.067434310913086
0.10000000149011612,-3.078760862350464,26.0658016204834
0.10000000149011612,-2.8274333477020264,26.06470489501953
0.10000000149011612,-2.5603981018066406,26.06417465209961
0.10000000149011612,-2.309070587158203,26.064245223999023
0.10000000149011612,-2.0420353412628174,26.062454223632812
0.10000000149011612,-1.7749998569488525,26.06346321105957
0.10000000149011612,-1.5236724615097046,26.062679290771484
0.10000000149011612,-1.2566370964050293,26.060136795043945
0.10000000149011612,-0.9896016716957092,26.060482025146484
0.10000000149011612,-0.7382742762565613,26.05912208557129
0.10000000149011612,-0.471238911151886,26.056076049804688
0.10000000149011612,-0.2042035162448883,26.055984497070312
0.10000000149011612,0.04712389037013054,26.054244995117188
0.10000000149011612,0.3141592741012573,26.05300521850586
