x1,x2,x3,x4,x5,x6,x7,u,y_meas,y_recon,innovation
0.6193946129648192,0.5855374419678945,0.5529704836334015,0.510170594984659,0.462685434174715,-0.06848780990355097,-0.06846310137016827,-0.0684943124651908,0.6597344279289246,0.6473403722178617,0.016162676468783443
0.6483497806300696,0.6202715408516575,0.5862777702486872,0.5535573170383178,0.5106050655150333,-0.06849233084720288,-0.06848025489028486,-0.0684943124651908,0.6754423975944519,0.6716653809199938,0.004925482017317018
0.6748089356729688,0.6510807573025038,0.6225771115777637,0.5881053188573133,0.554910368869784,-0.06848814120233111,-0.06846880261267044,-0.0684943124651908,0.7068583369255066,0.6950957455150754,0.015339204844098342
0.697259675381653,0.6766888590243451,0.6526678438162947,0.6238351418421355,0.589036719611995,-0.06849006435085336,-0.06847194506343304,-0.0684943124651908,0.7225663065910339,0.7144692874958807,0.010559053714703337
0.7135397096216027,0.6964521006169706,0.6760070806864248,0.652127420987887,0.6234350320478838,-0.06849613736402718,-0.06849702186486575,-0.0684943124651908,0.7225663065910339,0.7260446123877213,-0.004535943081229954
0.7266649015590207,0.7140785884992221,0.6969070379944056,0.6763676942914499,0.6523944064439602,-0.06849309474581702,-0.06849149475072867,-0.0684943124651908,0.7382742762565613,0.7359532706906052,0.0030267462821605973
0.7347964202562947,0.7256598827831608,0.7132301221273608,0.696234487150532,0.6758697616253337,-0.06849658353367247,-0.06850175330292126,0.033632643520832,0.7382742762565613,0.7426029932829141,-0.005644936125162037
0.7430603712108069,0.735193769292579,0.7259953365112691,0.7134960250498621,0.6964313521940266,0.03363354142134313,-0.06849316024506963,0.033632643520832,0.7539822459220886,0.7522708236281862,0.002231808980210026
0.749689180148035,0.7408175573662532,0.7333003199648856,0.7244944627165889,0.7123848316034194,0.03362757537289774,0.03361421886517363,0.033632643520832,0.7539822459220886,0.7636422708981231,-0.012597317779053818
0.7624621773676918,0.7486639688327332,0.7399520438594491,0.7326142564287185,0.7239865257348512,0.033630326822715245,0.033618742850629345,0.033632643520832,0.769690215587616,0.7741059039140215,-0.0057583525093065635
